DEPTH_MD,RHOB,GR,NPHI,PEF,DTC,cluster,lithology
1382.816,1.8969343901,80.484802246,0.5125975609000001,2.3909118176,149.76882935,0.0,Soft shale
1382.9679999999996,1.8964180946,79.812774658,0.5237506032,2.3608193398,149.39950562,0.0,Soft shale
1383.12,1.896633029,81.141357422,0.5306559205,2.3422427177,148.79325867,0.0,Soft shale
1383.2720000000004,1.8972643614,84.061256409,0.5268797874,2.2794637680000003,148.07962036,0.0,Soft shale
1383.424,1.8942610025,85.672164917,0.542915225,2.2852327824,146.71891785,0.0,Soft shale
1383.576,1.8873487711,84.396110535,0.5627925396,2.3467078209,146.23492432,0.0,Soft shale
1383.7279999999996,1.878364563,81.427429199,0.5554704666,2.4191701412,146.24256897,0.0,Soft shale
1383.88,1.8742576838,76.958061218,0.5302513242,2.4014005661,146.41453552,0.0,Soft shale
1384.0320000000004,1.8775746822,75.81003570600001,0.4881685078,2.3832645416,146.61097717,0.0,Soft shale
1384.184,1.8870692253,75.958206177,0.4868082702000001,2.4293212891,146.82366943,0.0,Soft shale
1384.336,1.8907034397,77.46879577600001,0.5010185242,2.5508265495,147.91421509,0.0,Soft shale
1384.4879999999996,1.8800714016,77.18963623,0.5211112499,2.6284360886,149.21577454,0.0,Soft shale
1384.64,1.8661388159,76.53338623,0.5520754457,2.602817297,150.09346008,0.0,Soft shale
1384.792,1.8627412319,76.688346863,0.5778360963,2.5852277279,150.81156921,0.0,Soft shale
1384.944,1.8713066578,78.361228943,0.5761584044,2.6244597435,150.47180176,0.0,Soft shale
1385.096,1.8819569349,79.40119934100001,0.5330280662,2.722294569,149.04566956,0.0,Soft shale
1385.2479999999996,1.88425982,78.65060424800001,0.4975655675,2.6244728565,148.04592896,0.0,Soft shale
1385.4,1.8853030205,75.596839905,0.5094517469,2.4967057705,147.14819336,0.0,Soft shale
1385.552,1.8928347826,76.507377625,0.5312606096,2.4035093784,147.04666138,0.0,Soft shale
1385.704,1.9037513733,75.065734863,0.5238772035,2.4198255539,147.15638733,0.0,Soft shale
1385.856,1.9129630327,72.04285430899999,0.5051277279999999,2.4431746006,147.340271,0.0,Soft shale
1386.0079999999996,1.9157636166,69.24107360800001,0.5123884082,2.4065551758000003,147.39859009,0.0,Soft shale
1386.16,1.9089981318,71.199546814,0.5518224239,2.3828158379,146.50631714,0.0,Soft shale
1386.312,1.8966077566,74.60393524199999,0.5535840392,2.3600356579,145.31958008,0.0,Soft shale
1386.464,1.8803713322,74.998100281,0.5100753307,2.4388449192,143.30740356,0.0,Soft shale
1386.616,1.8700970411,73.729637146,0.4738984704,2.6434221268,142.67442322,0.0,Soft shale
1386.7679999999998,1.8664256334,74.971618652,0.4744338691,2.8316609859,143.51831055,0.0,Soft shale
1386.92,1.8734965324,75.098693848,0.5053095222,2.8527095318,143.99050903,0.0,Soft shale
1387.072,1.8858362436,76.962799072,0.499773711,2.647131443,144.98547363,0.0,Soft shale
1387.224,1.9007130861,77.598724365,0.5018102527,2.4977645874000003,145.21577454,0.0,Soft shale
1387.376,1.914213419,79.121704102,0.5248637795000001,2.4650440216,143.57971191,0.0,Soft shale
1387.5279999999998,1.9214057922,76.31973266600001,0.5492888689000001,2.4907317162,141.88386536,0.0,Soft shale
1387.68,1.9197753668,75.168647766,0.5302633643,2.5108687878,140.92599487,0.0,Soft shale
1387.832,1.9154499769,75.318092346,0.4842664003,2.4774975777,140.87413025,0.0,Soft shale
1387.984,1.9107547998,79.27407074,0.4620353878,2.4357030392,141.8717041,0.0,Soft shale
1388.136,1.9033259153,82.052581787,0.487216562,2.391907692,142.67585754,0.0,Soft shale
1388.2879999999998,1.8869916201,81.032981873,0.5135028361999999,2.3858544827,143.19442749,0.0,Soft shale
1388.44,1.8695548773,83.098655701,0.5220928192000001,2.3976602554,143.256073,0.0,Soft shale
1388.592,1.8662362099,84.884056091,0.513800025,2.3908486366,142.43443298,0.0,Soft shale
1388.744,1.8780778646,88.491752625,0.5129492878999999,2.3233156204,141.91394043,0.0,Soft shale
1388.896,1.8928533792,88.10987854,0.5104362965,2.28013587,141.64668274,0.0,Soft shale
1389.0479999999998,1.8999624252,84.852729797,0.5169069767,2.334731102,141.58389282,0.0,Soft shale
1389.2,1.8971053362,84.052642822,0.5149273275999999,2.4380738735,142.33798218,0.0,Soft shale
1389.352,1.8932250738,83.56525421100001,0.5333185196,2.4883038998,143.02523804,0.0,Soft shale
1389.504,1.8920203447,82.577339172,0.5560298562,2.5019586086000003,142.70274353,0.0,Soft shale
1389.656,1.8969353437,80.91417694100001,0.5722597837,2.5235228539,142.03305054,0.0,Soft shale
1389.808,1.9041606188,82.715011597,0.5374894738,2.5287883282,141.05209351,0.0,Soft shale
1389.96,1.9118877649,86.17578125,0.5055374503,2.5089745522,139.46020508,0.0,Soft shale
1390.112,1.9206808805,87.237281799,0.5041673183,2.452548027,139.25814819,0.0,Soft shale
1390.264,1.9269913435,85.40043640100001,0.5211359261999999,2.436314106,140.08477783,0.0,Soft shale
1390.4160000000004,1.9271007776,82.650932312,0.5190281868,2.3805909157,141.39524841,0.0,Soft shale
1390.568,1.920561552,78.04692077600001,0.476860106,2.3797867298,142.45381165,0.0,Soft shale
1390.72,1.9162396193,75.739898682,0.4461635351,2.3573279381,142.66835022,0.0,Soft shale
1390.872,1.9124168158,74.629089355,0.430883944,2.3605163097,142.29244995,0.0,Soft shale
1391.024,1.9052070379,80.070083618,0.4653443992,2.3911118507,142.29954529,0.0,Soft shale
1391.1760000000004,1.8982356787,79.460151672,0.5035558939,2.461124897,142.90162659,0.0,Soft shale
1391.328,1.8942164183,80.481819153,0.5503346324,2.4272429943,143.802948,0.0,Soft shale
1391.48,1.8922119141,80.824661255,0.5557911396,2.3933985233,144.49156189,0.0,Soft shale
1391.632,1.8911921978,81.44165802,0.5571486354,2.3717267513,144.58332825,0.0,Soft shale
1391.784,1.8875641823,83.182426453,0.5412249565,2.4741156101,144.01307678,0.0,Soft shale
1391.936,1.8811584711,79.389038086,0.5321705340999999,2.558993578,143.44094849,0.0,Soft shale
1392.088,1.8738523722,78.36673736600001,0.5377178192000001,2.665594101,143.36695862,0.0,Soft shale
1392.24,1.8795496225,76.493476868,0.5256574154,2.7156598568,143.48760986,0.0,Soft shale
1392.392,1.8999010324,73.458488464,0.5328398347,2.706820488,143.15884399,0.0,Soft shale
1392.544,1.9234529734,72.599815369,0.543392539,2.6622161865,143.23687744,0.0,Soft shale
1392.696,1.9381150007,68.849403381,0.5448327064999999,2.6583423615,144.09521484,0.0,Soft shale
1392.848,1.9295961857,74.135932922,0.5113238096,2.7246718407,144.44616699,0.0,Soft shale
1393.0,1.9029076099,76.269065857,0.4763606191,2.8703980446,144.072052,0.0,Soft shale
1393.152,1.8748639822,79.721466064,0.4894728363000001,2.9290337563,143.97210693,0.0,Soft shale
1393.304,1.8653804064,78.531455994,0.5545002818,2.7518346310000004,143.88269043,0.0,Soft shale
1393.456,1.8764435053,75.427841187,0.6204000115,2.4886050224000003,143.12054443,0.0,Soft shale
1393.608,1.8846409321,77.282554626,0.6337608099,2.3488075733,143.47596741,0.0,Soft shale
1393.76,1.8936237097,78.390518188,0.5749583243999999,2.3777778149,143.57183838,0.0,Soft shale
1393.912,1.8985712528,80.069595337,0.5355790257,2.4284591675,143.30076599,0.0,Soft shale
1394.064,1.9035863876,82.192573547,0.5041202903,2.6097378731,143.61332703,0.0,Soft shale
1394.216,1.9016371965,82.254928589,0.5191584826,2.8135881424,144.12561035,0.0,Soft shale
1394.368,1.8938004971,82.28378295899999,0.5070153475,2.9325714111,143.22789001,0.0,Soft shale
1394.52,1.892475009,82.20426178,0.5059710741,2.7241494656,142.40592957,0.0,Soft shale
1394.672,1.8909071684,85.843147278,0.4916190505,2.4442691803,142.99227905,0.0,Soft shale
1394.8239999999996,1.8910888433,89.44026184100002,0.5066984296,2.2650268078,143.3505249,0.0,Soft shale
1394.976,1.8922736645,88.38999176,0.5152612925,2.1820528507,143.91117859,0.0,Soft shale
1395.128,1.8913080692,84.944450378,0.5402377843999999,2.1270313263,145.47619629,0.0,Soft shale
1395.28,1.8815476894,83.49836731,0.5412366986,2.2038667202,147.19729614,0.0,Soft shale
1395.432,1.8656930923,88.467430115,0.5500867963,2.4877185822,147.28155518,0.0,Soft shale
1395.5839999999996,1.8470077515,91.089935303,0.5839343667,2.8461771011000003,148.03433228,0.0,Soft shale
1395.736,1.8370360136,92.719856262,0.5770397782,3.0135629177,148.31259155,0.0,Soft shale
1395.888,1.8399753571,94.421859741,0.5332192183,2.7564048767,148.38345337,0.0,Soft shale
1396.04,1.8495359421,94.157325745,0.5149663687,2.651642561,150.09086609,0.0,Soft shale
1396.192,1.8604537249,94.306121826,0.5638319254,2.6894381046,150.78025818,0.0,Soft shale
1396.344,1.8617954254,83.507965088,0.6259795427,2.6979808807,149.5355835,0.0,Soft shale
1396.496,1.8667522669,83.574081421,0.6130285263,2.5720934868,147.60333252,0.0,Soft shale
1396.648,1.8807463646,81.051734924,0.5281060934,2.3468024731,146.78863525,0.0,Soft shale
1396.8,1.8952550888,87.22866821299999,0.5180706382,2.2648868561,146.02832031,0.0,Soft shale
1396.9520000000002,1.9053095579,86.59513855,0.5246582627,2.2471282482,146.53393555,0.0,Soft shale
1397.104,1.9056749344,85.58122253399999,0.5773853064,2.3255417347,146.09570313,0.0,Soft shale
1397.256,1.9083220959,81.868942261,0.5529045463000001,2.4537203312,145.41082764,0.0,Soft shale
1397.408,1.9129527807,77.025772095,0.5379675031000001,2.5403668880000003,144.12768555,0.0,Soft shale
1397.56,1.9193828106,75.453552246,0.5202335714999999,2.5623617172,143.53163147,0.0,Soft shale
1397.7120000000002,1.923058033,73.301132202,0.5307344197999999,2.4938540459,143.80964661,0.0,Soft shale
1397.864,1.9151659012,72.71536254899999,0.5166754723,2.4170739651,143.63536072,0.0,Soft shale
1398.016,1.9004822969,74.468887329,0.5340039134000001,2.448340416,142.41931152,0.0,Soft shale
1398.168,1.8837926388,76.89225769,0.5573137999000001,2.5719583035,141.11987305,0.0,Soft shale
1398.32,1.8831660748,78.492164612,0.5582798719,2.5955564976,138.72592163,0.0,Soft shale
1398.4720000000002,1.8910307884,77.55221557600001,0.5202511549000001,2.5017125607,138.78082275,0.0,Soft shale
1398.624,1.8968149424,75.634910583,0.5111374854999999,2.4664633274,141.07398987,0.0,Soft shale
1398.776,1.9017000198,78.874977112,0.5233999491,2.5664999485,135.66644287,0.0,Soft shale
1398.928,1.9143712521,81.43170166,0.5237991214,2.7100224495,125.82993317,0.0,Soft shale
1399.08,1.9438426495,81.375335693,0.4967446029,2.9624698162,125.72548676,0.0,Soft shale
1399.2320000000002,1.9876666069,70.70645141600001,0.4788356423,3.2986426353,122.01676941,0.0,Soft shale
1399.384,2.0515179634000003,62.400829315,0.4457538426,3.1999750137,114.24682617,0.0,Soft shale
1399.536,2.0746073723,61.14030838,0.4396747649,2.7721745968,111.55715942,0.0,Soft shale
1399.688,2.0235319138,65.737800598,0.4581004083,2.4950432777,114.24491882,0.0,Soft shale
1399.84,1.9386583567,70.598747253,0.5215294361,2.4384775162,121.39213562,0.0,Soft shale
1399.9920000000004,1.8740682602,75.030723572,0.5327811836999999,2.4904639721,128.61816406,0.0,Soft shale
1400.144,1.8431125879,81.166976929,0.5327070355,2.5984158516,135.70046997,0.0,Soft shale
1400.296,1.8291611671,83.198547363,0.5017444490999999,2.8662502766,141.68409729,0.0,Soft shale
1400.448,1.8303538561,79.850914001,0.4960441589,2.9900324345,144.150177,0.0,Soft shale
1400.6,1.844933629,76.540481567,0.4697394073,2.8444473743,144.0294342,0.0,Soft shale
1400.7520000000004,1.8582462072,77.524116516,0.4810701013000001,2.5730173588,144.00022888,0.0,Soft shale
1400.904,1.8634216785,79.24879455600001,0.505011797,2.4823012352,144.17811584,0.0,Soft shale
1401.056,1.8660974503,80.51321411100001,0.5424977541,2.4509575367,144.151474,0.0,Soft shale
1401.208,1.8664875031,80.023468018,0.5601949692,2.4686727524000003,144.05889893,0.0,Soft shale
1401.36,1.8593355417,76.955108643,0.5718854666,2.463767767,144.11688232,0.0,Soft shale
1401.5120000000004,1.8469926119,75.144805908,0.6005125642,2.4827456474000003,144.26971436,0.0,Soft shale
1401.664,1.8432651758,73.75631713899999,0.6019949913,2.4632720947,144.18013,0.0,Soft shale
1401.816,1.8523870707,74.161323547,0.5881642699,2.4850349426,144.20429993,0.0,Soft shale
1401.9679999999996,1.8632910252,79.560142517,0.5521649122,2.5682213306,144.27059937,0.0,Soft shale
1402.12,1.8670097589,81.87747192399999,0.5171180964000001,2.5568873882,144.20661926,0.0,Soft shale
1402.2720000000004,1.8684210777,83.350288391,0.4843838811,2.4285798073,144.29728699,0.0,Soft shale
1402.424,1.8654078245,79.80652618399999,0.4680635035,2.4554440975,144.29931641,0.0,Soft shale
1402.576,1.8597784042,80.497268677,0.5044907331,2.8408970833,144.29725647,0.0,Soft shale
1402.7279999999996,1.8623815775,82.542503357,0.5427866578,3.2478644848,144.29933167,0.0,Soft shale
1402.88,1.8723592758,81.119041443,0.5605500937,3.1322417259,144.32206726,0.0,Soft shale
1403.0320000000004,1.8784735203,80.88419342,0.5398356318,2.7141919136,144.41854858,0.0,Soft shale
1403.184,1.8803786039,78.39137268100001,0.562220037,2.4252448082,144.41642761,0.0,Soft shale
1403.336,1.8880534172,79.454078674,0.6004010439,2.3106842041,144.44250488,0.0,Soft shale
1403.4879999999996,1.8946723938,82.778396606,0.616363585,2.212949276,144.48857117,0.0,Soft shale
1403.64,1.9011529684,86.84032440200001,0.5902080536,2.1680848598,144.34599304,0.0,Soft shale
1403.792,1.9010605812,88.329391479,0.552347064,2.1926496029,144.51197815,0.0,Soft shale
1403.944,1.89899683,86.559539795,0.5551915765,2.1858282089,144.46168518,0.0,Soft shale
1404.096,1.8925334215,82.628677368,0.5854072571,2.1316833496000003,144.61218262,0.0,Soft shale
1404.2479999999996,1.8854728937,81.231628418,0.5668558478,2.0737802982,144.46038818,0.0,Soft shale
1404.4,1.8859738111,79.43209075899999,0.5609884262,2.0936710835,144.65637207,0.0,Soft shale
1404.552,1.8898826838,79.981758118,0.5587987303999999,2.1708517075,144.63070679,0.0,Soft shale
1404.704,1.8920953274,85.05569458,0.6072527766,2.2316119671,144.53781128,0.0,Soft shale
1404.856,1.8872863054,87.415626526,0.6028620004999999,2.2306189537,144.53559875,0.0,Soft shale
1405.0079999999996,1.8823275566,88.796195984,0.5575290321999999,2.1978526115,144.57878113,0.0,Soft shale
1405.16,1.8780620098,78.591247559,0.5185580254,2.2480087280000003,144.73381042,0.0,Soft shale
1405.312,1.8732534647,74.318763733,0.4889421761,2.4985744953,144.57754517,0.0,Soft shale
1405.464,1.8689843416,72.997520447,0.477207005,2.8512978554000004,144.77401733,0.0,Soft shale
1405.616,1.8587127924,78.66130828899999,0.4917065203,3.2368843555,144.77618408,0.0,Soft shale
1405.7679999999998,1.8571362495,78.613090515,0.526776433,3.3358318806,144.75454712,0.0,Soft shale
1405.92,1.8534190655,77.514038086,0.5967680812,3.1853923798,144.69189453,0.0,Soft shale
1406.072,1.8545607328,78.412940979,0.6036400199,2.8833401203,144.85877991,0.0,Soft shale
1406.224,1.8525351286,79.760269165,0.5793446302,2.6063301563,144.67265319999996,0.0,Soft shale
1406.376,1.8533294201,82.21794891399999,0.5215035081,2.4805269241,144.81158447,0.0,Soft shale
1406.5279999999998,1.8619847298,79.80278015100001,0.5118281841,2.46342206,144.97779846,0.0,Soft shale
1406.68,1.8767695427,77.324356079,0.5199753046,2.5027945042,144.77624512,0.0,Soft shale
1406.832,1.885617137,78.507049561,0.5542829037,2.5601508617,144.80731201,0.0,Soft shale
1406.984,1.8864425421,79.232757568,0.5703278184,2.5862519741,145.0145874,0.0,Soft shale
1407.136,1.8802378178,79.365989685,0.5817711949000001,2.6689460278,144.9803009,0.0,Soft shale
1407.2879999999998,1.8775794506,77.349319458,0.5621622801,2.7896244526,144.79206848,0.0,Soft shale
1407.44,1.8839342594,75.77734375,0.5651342273,2.8051235676,144.92404175,0.0,Soft shale
1407.592,1.8930675983,78.158302307,0.5732504129,2.7599225044,145.10353088,0.0,Soft shale
1407.744,1.8920488358,77.832595825,0.5685833693,2.7486884594,144.90777588,0.0,Soft shale
1407.896,1.8819978237,75.423820496,0.5496432185,2.7497007847000003,145.0282135,0.0,Soft shale
1408.0479999999998,1.8733966351,71.745323181,0.5352970958,2.6706299782,145.1338501,0.0,Soft shale
1408.2,1.8736902475,67.620109558,0.5225702524,2.5130803585,145.11775208,0.0,Soft shale
1408.352,1.8778392076,69.284820557,0.5157427788000001,2.4470899105,145.0146637,0.0,Soft shale
1408.504,1.8840059042,69.33415985100001,0.5334296227,2.4872581959,145.03883362,0.0,Soft shale
1408.656,1.8872561455,75.625152588,0.5518783927,2.5941052437,145.24011230000005,0.0,Soft shale
1408.808,1.8828206062,77.24763488800001,0.5737563372,2.7482023239,145.13160706,0.0,Soft shale
1408.96,1.875619173,79.527313232,0.5706126094,2.7861897945,145.13389587,0.0,Soft shale
1409.112,1.8724921942,75.018333435,0.5710721016,2.6465053558,145.14358521,0.0,Soft shale
1409.264,1.8774222136,74.858657837,0.5504567027,2.4541316032,145.25311279,0.0,Soft shale
1409.4160000000004,1.8796613216,74.093017578,0.5560050607,2.4877831936000003,145.25077819999996,0.0,Soft shale
1409.568,1.8785983324,75.501991272,0.569119513,2.7748329639,145.24205017,0.0,Soft shale
1409.72,1.8758667707,75.97638702399999,0.5816575289,3.0310778618,145.15275574,0.0,Soft shale
1409.872,1.8763506413,75.040283203,0.5701800585,3.0529372692,145.37004089,0.0,Soft shale
1410.024,1.8786950111,78.69029235800001,0.551187396,2.8857617378,145.35191345,0.0,Soft shale
1410.1760000000004,1.8823312521,79.022842407,0.5376852154999999,2.7517874241,145.16098022,0.0,Soft shale
1410.328,1.8802983761,78.074539185,0.5719611049000001,2.6930367947,145.48194885,0.0,Soft shale
1410.48,1.879041791,72.940063477,0.6006403565,2.6764602661000003,145.36082458,0.0,Soft shale
1410.632,1.8739700317,72.582038879,0.609655261,2.7273857594,145.27101135,0.0,Soft shale
1410.784,1.8771401644,74.00183868399999,0.5677253007999999,2.6736245155,145.48919678,0.0,Soft shale
1410.936,1.8798010349,74.559371948,0.5468620062,2.5521905422,145.48323059,0.0,Soft shale
1411.088,1.8776797056,73.246742249,0.571313858,2.544285059,145.37789917,0.0,Soft shale
1411.24,1.8700946569,76.16089630100001,0.5810325742,2.7280580997,145.48388672,0.0,Soft shale
1411.392,1.8686693907,77.25806427,0.5953114033,3.1952168941,145.3843689,0.0,Soft shale
1411.544,1.8863360882,74.633377075,0.5827329754999999,3.3674361706,145.60845947,0.0,Soft shale
1411.696,1.9142976999,72.95236969,0.5711851715999999,3.1080210209,145.59735107,0.0,Soft shale
1411.848,1.9264732599,77.283554077,0.5416430235,2.6972219944,145.28062439,0.0,Soft shale
1412.0,1.9195349216,84.026443481,0.5098336339,2.3872148991,143.58187866,0.0,Soft shale
1412.152,1.9022397995,83.799186707,0.4903460443,2.2520420551,141.18907166,0.0,Soft shale
1412.304,1.8908264637,80.184715271,0.4946463704,2.1630330086000003,138.62812805,0.0,Soft shale
1412.456,1.8824396133,77.818527222,0.5007646084,2.1052274704,137.14642334,0.0,Soft shale
1412.608,1.8753252029,79.562896729,0.5057811737,2.0833482742,137.25595093,0.0,Soft shale
1412.76,1.8699821234,82.289138794,0.5095038414,2.1285700798,137.14169312,0.0,Soft shale
1412.912,1.8715212345,85.15792083699999,0.5351687074,2.1714394093,137.0395813,0.0,Soft shale
1413.064,1.8772974014,84.179771423,0.5528439879,2.1646316051,137.26089478,0.0,Soft shale
1413.216,1.8818272352,82.123840332,0.5690600872,2.1276721954,137.26953125,0.0,Soft shale
1413.368,1.8825756311,78.86630249,0.5696594119,2.1074502468,137.25752258,0.0,Soft shale
1413.52,1.8839160204,80.08014679,0.5772686601,2.1420667171,137.14326477,0.0,Soft shale
1413.672,1.8912338018,84.15513610800001,0.5607641935000001,2.1694841385,137.03645325,0.0,Soft shale
1413.8239999999996,1.8988536596,88.781051636,0.522477746,2.1918935776,137.26078796,0.0,Soft shale
1413.976,1.9134585857,86.266441345,0.5020338297,2.3142352104,137.26965332,0.0,Soft shale
1414.128,1.9227751493,82.91721344,0.4937778711,2.6520619392,137.25904846,0.0,Soft shale
1414.28,1.9406810999,83.423049927,0.4974913597,2.9942827225,137.15049744,0.0,Soft shale
1414.432,1.9230422974,86.701187134,0.4819958508,3.1390376091000003,137.14346313,0.0,Soft shale
1414.5839999999996,1.8956922293,88.93115997299999,0.4919271767,2.9778780937,137.38806152,0.0,Soft shale
1414.736,1.8660378456,82.179962158,0.5253958702,2.8216912746,137.25981140000002,0.0,Soft shale
1414.888,1.8558125496,80.835502625,0.5667545199,2.7658081055,137.0317688,0.0,Soft shale
1415.04,1.848798275,80.026321411,0.5561141372,2.766520977,137.26017761,0.0,Soft shale
1415.192,1.8419295549,84.380912781,0.5250896214999999,2.7267062664,137.26977539,0.0,Soft shale
1415.344,1.8439127207,82.07324218800001,0.5135154724000001,2.5645048618,137.26066589,0.0,Soft shale
1415.496,1.8567073345,84.59748077399999,0.5503045321,2.3947992325,137.14717102,0.0,Soft shale
1415.648,1.8625047207,86.356788635,0.5722905993,2.274381876,137.03292847,0.0,Soft shale
1415.8,1.8675880432,87.566116333,0.5689297318,2.2660932541,137.25723267,0.0,Soft shale
1415.9520000000002,1.8768148422,86.21620178200001,0.5663999915,2.3574473858,137.26963806,0.0,Soft shale
1416.104,1.8887968063,83.598594666,0.5901481509000001,2.5180015564,137.26078796,0.0,Soft shale
1416.256,1.8996502161,85.255638123,0.5770552754,2.5934429169,137.15306091,0.0,Soft shale
1416.408,1.905828476,82.79292297399999,0.5276502371,2.5053551197,137.14152527,0.0,Soft shale
1416.56,1.906992197,84.194076538,0.483245194,2.3693645,137.38206482,0.0,Soft shale
1416.7120000000002,1.9095907211,86.40550994899998,0.4738906622,2.2736742496,137.26454163,0.0,Soft shale
1416.864,1.9182239771,89.132507324,0.4652012885,2.2547326088,137.03904724,0.0,Soft shale
1417.016,1.9284515381,89.331054688,0.4502856433,2.2196598053,137.25236511,0.0,Soft shale
1417.168,1.9305081367,88.724266052,0.4515729249,2.1948933601,137.26945496,0.0,Soft shale
1417.32,1.9293202162,90.06965637200001,0.4975698292,2.1905162334,137.26098633,0.0,Soft shale
1417.4720000000002,1.9312342405,90.453796387,0.5397007465,2.2421739101,137.15107727,0.0,Soft shale
1417.624,1.9384381771,91.872337341,0.5663560629,2.306460619,137.03683472,0.0,Soft shale
1417.776,1.9492592812,91.491455078,0.5708413124,2.30930686,137.24940491,0.0,Soft shale
1417.928,1.9561784267,92.819656372,0.5683299899,2.2565574646,137.38224792,0.0,Soft shale
1418.08,1.952701807,89.293312073,0.5675667524,2.1983332634,137.15470886,0.0,Soft shale
1418.2320000000002,1.9407062531,86.31561279299999,0.5407776833,2.1829562187,137.15008545,0.0,Soft shale
1418.384,1.9316027164,82.094787598,0.5364894271,2.2307977676,137.1418457,0.0,Soft shale
1418.536,1.9323636293,81.154037476,0.5397511125,2.303943634,137.37361145,0.0,Soft shale
1418.688,1.9416384697,79.556144714,0.5400492549,2.3567965031,137.2689209,0.0,Soft shale
1418.84,1.9477905035,79.499061584,0.5231577158,2.3058764935,137.04685974,0.0,Soft shale
1418.9920000000004,1.945514679,82.625862122,0.4938488007,2.2146050930000003,137.24455261,0.0,Soft shale
1419.144,1.9358563423,85.90419769299999,0.4945089817,2.1576199532,137.26913452,0.0,Soft shale
1419.296,1.9288880825,85.565391541,0.5083192586999999,2.2026014328,137.2612915,0.0,Soft shale
1419.448,1.9272071123,86.701095581,0.5267729759,2.2979609966,137.15499878,0.0,Soft shale
1419.6,1.9239621162,86.829444885,0.5352122784000001,2.3164052963,137.04074097,0.0,Soft shale
1419.7520000000004,1.9169715643,85.674880981,0.5500376821,2.2294528484,137.24157715,0.0,Soft shale
1419.904,1.9076492786,80.470085144,0.5671910048,2.1121919155,137.37786865,0.0,Soft shale
1420.056,1.9033677578,78.35932922399999,0.5695810914,2.0847485065,137.16316223,0.0,Soft shale
1420.208,1.9025591612,80.32439422600001,0.5492332578,2.1756567955,137.14974976,0.0,Soft shale
1420.36,1.9041810036,83.01342773399999,0.5156280994,2.3577768803,137.14216614,0.0,Soft shale
1420.5120000000004,1.9122313261,83.08680725100001,0.5028868914,2.4735558033,137.36515808,0.0,Soft shale
1420.664,1.9321908951,82.305725098,0.5118792653,2.4422771931,137.27328491,0.0,Soft shale
1420.816,1.9538730383,79.865768433,0.5477468371,2.3063087463,137.26887512,0.0,Soft shale
1420.9679999999996,1.9592659473,79.516159058,0.5631482601,2.1945514679,137.26156616,0.0,Soft shale
1421.12,1.9468286037,80.686225891,0.5477415918999999,2.1871173382,137.26882935,0.0,Soft shale
1421.2720000000004,1.9334397316,80.08266449,0.5181789398,2.2222983837,137.47398376,0.0,Soft shale
1421.424,1.9307394028,77.901863098,0.5218685269,2.2213902473,137.28727722,0.0,Soft shale
1421.576,1.936389327,76.192977905,0.5288987756,2.174669981,137.36611938,0.0,Soft shale
1421.7279999999996,1.9416122437,77.10787963899999,0.5221358538,2.1495757103,137.27456665,0.0,Soft shale
1421.88,1.9396948814,77.286399841,0.5001702309,2.1972441673,137.26870728,0.0,Soft shale
1422.0320000000004,1.9357652664,79.878242493,0.5134812593,2.2529573441,137.47100830000002,0.0,Soft shale
1422.184,1.9338257313,84.91557312,0.5491662621,2.2797436714,137.29856873,0.0,Soft shale
1422.336,1.9375095367,89.56842041,0.559602797,2.2917268276,137.26177979,0.0,Soft shale
1422.4879999999996,1.9431154728,91.633255005,0.5500357747,2.3164551258,137.3722229,0.0,Soft shale
1422.64,1.9428848028,92.693862915,0.5502344966,2.3306357861,137.38101196,0.0,Soft shale
1422.792,1.9368370771,93.934051514,0.5608348846,2.3335533142,137.38766479,0.0,Soft shale
1422.944,1.930746913,92.33707428,0.5730859040999999,2.3223071098,137.17553711,0.0,Soft shale
1423.096,1.9300332069,86.925979614,0.5687455535,2.3094837666,137.35406494,0.0,Soft shale
1423.2479999999996,1.9349265099,82.871574402,0.5550752282,2.3095519543000003,137.38111877,0.0,Soft shale
1423.4,1.9422826767,84.191040039,0.5146685839,2.3235583305,137.27801514,0.0,Soft shale
1423.552,1.956412673,86.491874695,0.4645577371,2.3643987179,137.36979675,0.0,Soft shale
1423.704,1.9758309126,88.81493377700001,0.4546575844,2.3813221455,137.38117981,0.0,Soft shale
1423.856,1.9943755865,85.263526917,0.47306934,2.3806786537,137.38749695,0.0,Soft shale
1424.0079999999996,2.0019435883,83.509536743,0.5048247576,2.3506367207,137.18008423,0.0,Soft shale
1424.16,1.9999347925,84.922134399,0.5289061666,2.2959296703,137.34939575,0.0,Soft shale
1424.312,1.9959973097,88.13019561799999,0.5448048711,2.2435464859,137.38128662,0.0,Soft shale
1424.464,1.9933769703,88.038719177,0.5401970744,2.2291254997,137.3874054,0.0,Soft shale
1424.616,1.9883168936,85.66744995100001,0.5228157043,2.2666378021,137.28204346,0.0,Soft shale
1424.7679999999998,1.979136467,88.908363342,0.5142356157,2.315803051,137.26824951,0.0,Soft shale
1424.92,1.9730103016,96.586593628,0.5195741057,2.3313372135,137.45956421,0.0,Soft shale
1425.072,1.9738276005,99.874893188,0.5118252635,2.3157625198,137.30989075,0.0,Soft shale
1425.224,1.979131341,96.024299622,0.4866811037,2.3307747841,137.26223755,0.0,Soft shale
1425.376,1.9819377661,91.25151825,0.479562521,2.3942055702,137.3583374,0.0,Soft shale
1425.5279999999998,1.9828221798,89.33188629200001,0.4808943570000001,2.4293239117,137.38723755,0.0,Soft shale
